Date,Close,pe,dividend yield,return,payout,future_crash
11-Apr-96,720.93,12.4,1.27,-0.036869,15.75,0
12-Apr-96,725.49,12.47,1.26,-0.0404554,15.71,0
15-Apr-96,736.43,12.66,1.26,-0.0534742,15.95,0
16-Apr-96,742.88,12.77,1.25,-0.068921,15.96,0
17-Apr-96,762.15,13.11,1.23,-0.0813095,16.13,0
18-Apr-96,776.44,13.34,1.21,-0.1053398,16.14,0
22-Apr-96,773.37,13.3,1.21,-0.107038,16.09,0
23-Apr-96,773.78,13.3,1.21,-0.1077567,16.09,0
24-Apr-96,801.9,13.78,1.2,-0.1389325,16.54,0
25-Apr-96,799.93,13.75,1.19,-0.1312115,16.36,0
26-Apr-96,787.14,13.54,1.21,-0.1176284,16.38,0
30-Apr-96,792.82,13.63,1.2,-0.1299664,16.36,0
2-May-96,795.52,13.67,1.19,-0.1251383,16.27,0
3-May-96,788.57,13.54,1.19,-0.1192158,16.11,0
6-May-96,775.68,13.34,1.21,-0.1055332,16.14,0
08-May-96,786.34,13.51,1.21,-0.113704,16.35,0
09-May-96,775.64,13.32,1.22,-0.1055387,16.25,0
10-May-96,770.22,13.23,1.23,-0.1051128,16.27,0
13-May-96,777.23,13.35,1.23,-0.1149853,16.42,0
14-May-96,784.45,13.26,1.22,-0.1291351,16.18,0
15-May-96,784.02,13.25,1.21,-0.1301242,16.03,0
16-May-96,790.53,13.37,1.21,-0.1411585,16.18,0
17-May-96,782.52,13.23,1.22,-0.1338624,16.14,0
20-May-96,767.81,12.98,1.23,-0.1114729,15.97,0
21-May-96,761.48,12.86,1.24,-0.0987157,15.95,0
22-May-96,761.02,12.87,1.25,-0.0869754,16.09,0
23-May-96,759.57,12.83,1.25,-0.0827047,16.04,0
24-May-96,762.26,12.88,1.25,-0.0805499,16.1,0
27-May-96,750.98,12.69,1.26,-0.0650883,15.99,0
28-May-96,746.32,12.62,1.27,-0.0670222,16.03,0
29-May-96,765.57,12.94,1.26,-0.0899069,16.3,0
30-May-96,759.18,12.83,1.26,-0.076767,16.17,0
31-May-96,762.37,12.79,1.34,-0.0661752,17.14,0
3-June-96,773.68,12.99,1.33,-0.0672888,17.28,0
04-Jun-96,772.97,12.96,1.33,-0.0568586,17.24,0
05-Jun-96,774.98,13.0,1.31,-0.0596144,17.03,0
06-Jun-96,781.0,13.11,1.33,-0.0566197,17.44,0
07-Jun-96,784.58,13.24,1.24,-0.0602233,16.42,0
10-Jun-96,790.21,13.36,1.24,-0.066476,16.57,0
11-Jun-96,792.64,13.39,1.24,-0.0690982,16.6,0
12-Jun-96,800.04,13.52,1.24,-0.0750337,16.76,0
13-Jun-96,809.16,13.68,1.24,-0.0817638,16.96,0
14-Jun-96,824.43,13.94,1.22,-0.1020463,17.01,0
17-Jun-96,827.87,14.0,1.21,-0.1039173,16.94,0
18-Jun-96,826.59,13.98,1.22,-0.1031588,17.06,0
19-Jun-96,811.79,13.73,1.23,-0.0596829,16.89,0
20-Jun-96,811.75,13.72,1.23,-0.0534031,16.88,0
21-Jun-96,798.01,13.5,1.25,-0.0297615,16.88,0
24-Jun-96,800.35,13.54,1.24,-0.0356594,16.79,0
25-Jun-96,789.87,13.36,1.25,-0.0227632,16.7,0
26-Jun-96,783.07,13.24,1.25,-0.0120296,16.55,0
27-Jun-96,789.41,13.36,1.26,-0.0139598,16.83,0
28-Jun-96,785.93,13.3,1.26,0.0142888,16.76,0
1-Jul-96,776.84,13.12,1.26,0.02530766,16.53,0
2-Jul-96,772.43,13.05,1.26,0.02101161,16.44,0
3-Jul-96,758.54,12.82,1.28,0.02154138,16.41,0
04-Jul-96,761.92,12.88,1.29,0.0163403,16.62,0
05-Jul-96,765.35,12.93,1.29,0.00607565,16.68,0
08-Jul-96,769.46,12.99,1.29,0.00153354,16.76,0
09-Jul-96,753.68,12.73,1.3,0.00644836,16.55,0
10-Jul-96,755.94,12.78,1.3,0.01127074,16.61,0
11-Jul-96,761.36,12.87,1.29,0.01498634,16.6,0
12-Jul-96,757.55,12.79,1.3,0.03570721,16.63,0
15-Jul-96,757.07,12.82,1.31,0.03263899,16.79,0
16-Jul-96,750.09,12.7,1.32,0.03439587,16.76,0
17-Jul-96,759.55,12.87,1.32,0.02512014,16.99,0
18-Jul-96,764.43,12.94,1.31,0.02710516,16.95,0
19-Jul-96,763.32,12.92,1.31,0.03444165,16.93,0
22-Jul-96,772.66,13.09,1.3,0.03384412,17.02,0
23-Jul-96,749.47,12.69,1.32,0.07561343,16.75,0
24-Jul-96,736.61,12.49,1.33,0.12644412,16.61,0
25-Jul-96,733.17,12.43,1.34,0.15018345,16.66,0
26-Jul-96,726.08,12.3,1.35,0.15422543,16.61,0
29-Jul-96,712.55,12.03,1.37,0.15816434,16.48,0
30-Jul-96,700.49,11.83,1.39,0.1638139,16.44,0
31-Jul-96,714.75,12.67,1.38,0.15788737,17.48,0
1-Aug-96,716.54,12.14,1.38,0.14423479,16.75,0
2-Aug-96,712.19,12.07,1.39,0.13819346,16.78,0
5-Aug-96,709.44,12.02,1.44,0.12869305,17.31,0
06-Aug-96,708.13,11.99,1.32,0.10193044,15.83,0
07-Aug-96,716.3,12.12,1.32,0.1027642,16.0,0
08-Aug-96,711.78,12.05,1.31,0.09171373,15.79,0
09-Aug-96,709.93,12.02,1.31,0.06993647,15.75,0
12-Aug-96,703.42,11.9,1.32,0.09183702,15.71,0
13-Aug-96,700.08,11.83,1.33,0.09697463,15.73,0
14-Aug-96,692.23,11.72,1.34,0.07514843,15.7,0
16-Aug-96,684.34,11.57,1.35,0.06308268,15.62,0
19-Aug-96,666.23,11.28,1.4,0.10527896,15.79,0
20-Aug-96,666.83,11.28,1.41,0.10549915,15.9,0
21-Aug-96,680.27,11.5,1.41,0.08771517,16.22,0
22-Aug-96,680.25,11.55,1.5,0.09583241,17.33,0
23-Aug-96,686.81,11.67,1.49,0.08971914,17.39,0
26-Aug-96,686.66,11.67,1.5,0.10744765,17.51,0
27-Aug-96,687.32,11.69,1.5,0.095836,17.54,0
29-Aug-96,697.08,11.87,1.48,0.08189878,17.57,0
30-Aug-96,697.85,11.87,1.48,0.07280934,17.57,0
2-Sep-96,699.54,11.98,1.49,0.06314149,17.85,0
3-Sep-96,689.24,11.82,1.47,0.08269979,17.38,0
4-Sep-96,691.42,11.86,1.48,0.07613318,17.55,0
6-Sep-96,691.67,11.87,1.47,0.05632744,17.45,0
09-Sep-96,685.19,11.75,1.48,0.05572177,17.39,0
10-Sep-96,678.4,11.63,1.5,0.050398,17.45,0
11-Sep-96,669.52,11.49,1.51,0.05372506,17.35,0
12-Sep-96,669.48,11.48,1.51,0.06321324,17.33,0
13-Sep-96,662.78,11.36,1.53,0.07462506,17.38,0
18-Sep-96,666.84,11.44,1.56,0.07934437,17.85,0
19-Sep-96,658.93,11.29,1.57,0.10016238,17.73,0
20-Sep-96,656.52,11.26,1.57,0.10560227,17.68,0
23-Sep-96,651.63,11.17,1.61,0.10660958,17.98,0
24-Sep-96,650.56,11.15,1.61,0.10905989,17.95,0
25-Sep-96,649.64,11.14,1.62,0.09566837,18.05,0
26-Sep-96,642.23,11.01,1.63,0.11059901,17.95,0
27-Sep-96,632.89,10.85,1.66,0.13801766,18.01,0
30-Sep-96,626.2,10.73,1.67,0.15493453,17.92,0
1-Oct-96,623.44,10.47,1.78,0.17148402,18.64,0
3-Oct-96,617.38,10.41,1.81,0.19469371,18.84,0
4-Oct-96,602.34,10.16,1.86,0.22932231,18.9,0
7-Oct-96,582.26,9.82,1.95,0.25663793,19.15,0
8-Oct-96,583.84,9.84,1.96,0.25878665,19.29,0
9-Oct-96,587.46,9.89,1.93,0.26347326,19.09,0
10-Oct-96,604.98,10.2,1.87,0.23566068,19.07,0
11-Oct-96,613.3,10.34,1.83,0.23624654,18.92,0
14-Oct-96,601.98,10.15,1.86,0.24788199,18.88,0
15-Oct-96,601.77,10.15,1.86,0.24000864,18.88,0
16-Oct-96,600.21,10.12,1.86,0.22423818,18.82,0
17-Oct-96,599.62,10.12,1.88,0.2074147,19.03,0
18-Oct-96,602.3,10.22,1.82,0.19734352,18.6,0
22-Oct-96,617.28,10.22,1.81,0.14220451,18.5,0
23-Oct-96,636.65,10.75,1.78,0.1007618,19.14,0
24-Oct-96,624.56,10.53,1.8,0.1220219,18.95,0
25-Oct-96,623.1,10.51,1.81,0.11691542,19.02,0
28-Oct-96,624.73,10.53,1.82,0.10897508,19.16,0
29-Oct-96,619.76,10.44,1.83,0.11163999,19.11,0
30-Oct-96,610.76,10.28,1.84,0.12060384,18.92,0
31-Oct-96,606.99,10.22,1.85,0.12604821,18.91,0
1-Nov-96,605.63,10.68,1.85,0.10730974,19.76,0
4-Nov-96,596.7,10.02,1.87,0.09870957,18.74,0
5-Nov-96,590.89,9.93,1.89,0.10922507,18.77,0
6-Nov-96,588.77,9.93,1.89,0.11651409,18.77,0
7-Nov-96,591.62,9.98,1.89,0.09583855,18.86,0
10-Nov-96,595.57,9.96,1.89,0.07376127,18.82,0
13-Nov-96,599.98,10.04,1.86,0.06961899,18.67,0
14-Nov-96,597.03,10.03,1.86,0.08964374,18.66,0
15-Nov-96,599.82,10.08,1.87,0.05598346,18.85,0
18-Nov-96,603.15,10.2,1.88,0.06810909,19.18,0
19-Nov-96,598.25,10.14,1.9,0.09372336,19.27,0
20-Nov-96,587.7,9.97,1.93,0.13799558,19.24,0
21-Nov-96,584.22,9.9,1.94,0.12394304,19.21,0
22-Nov-96,574.89,9.71,1.94,0.14366227,18.84,0
25-Nov-96,575.58,9.74,1.92,0.13796518,18.7,0
26-Nov-96,571.19,9.66,1.91,0.1487421,18.45,0
27-Nov-96,561.12,9.47,1.94,0.15675791,18.37,0
28-Nov-96,557.87,9.44,1.95,0.1458225,18.41,0
29-Nov-96,559.05,9.4,1.96,0.14073875,18.42,0
2-Dec-96,550.01,9.27,2.05,0.14017927,19.0,0
3-Dec-96,539.92,9.12,2.05,0.14998518,18.7,0
4-Dec-96,530.42,8.99,2.07,0.16104219,18.61,0
5-Dec-96,541.22,9.16,2.04,0.13685747,18.69,0
6-Dec-96,546.06,9.23,2.02,0.13674322,18.64,0
9-Dec-96,544.13,9.21,2.02,0.15619429,18.6,0
10-Dec-96,541.96,9.19,2.06,0.17979187,18.93,0
11-Dec-96,562.49,9.11,2.07,0.13394016,18.86,0
12-Dec-96,557.09,9.57,2.03,0.16072807,19.43,0
13-Dec-96,556.19,9.59,2.04,0.18473903,19.56,0
16-Dec-96,567.37,9.59,2.04,0.16719248,19.56,0
17-Dec-96,570.66,9.85,2.02,0.15361161,19.9,0
18-Dec-96,573.62,9.94,2.01,0.15445765,19.98,0
19-Dec-96,579.08,10.03,1.97,0.1638461,19.76,0
20-Dec-96,593.7,10.3,1.93,0.12029645,19.88,0
23-Dec-96,593.83,10.31,1.93,0.12390752,19.9,0
24-Dec-96,593.56,10.31,1.93,0.13953097,19.9,0
1-Jan-97,626.72,10.91,1.85,0.08857225,20.18,0
2-Jan-97,622.71,11.6,1.46,0.10891105,16.94,0
3-Jan-97,626.79,10.87,1.87,0.09357201,20.33,0
6-Jan-97,627.41,10.97,1.8,0.08471335,19.75,0
7-Jan-97,628.02,10.98,1.79,0.05872424,19.65,0
8-Jan-97,634.2,11.22,1.49,0.02254809,16.72,0
9-Jan-97,644.29,11.25,1.72,-0.0244766,19.35,0
10-Jan-97,657.08,11.46,1.69,-0.0350186,19.37,0
13-Jan-97,663.74,11.61,1.68,-0.0492512,19.5,0
14-Jan-97,669.57,11.72,1.67,-0.0646833,19.57,0
15-Jan-97,696.42,12.22,1.62,-0.0969099,19.8,0
16-Jan-97,667.56,11.71,1.69,-0.038813,19.79,0
17-Jan-97,656.4,11.49,1.73,-0.030652,19.88,0
20-Jan-97,650.33,11.37,1.75,-0.0299079,19.9,0
21-Jan-97,643.91,11.29,1.77,-0.0314485,19.98,0
22-Jan-97,650.34,11.4,1.76,-0.049897,20.06,0
24-Jan-97,649.78,11.39,1.78,-0.0685617,20.27,0
27-Jan-97,667.23,11.72,1.74,-0.1084783,20.39,0
28-Jan-97,671.94,11.8,1.73,-0.115427,20.41,0
29-Jan-97,661.55,11.64,1.74,-0.0725569,20.25,0
30-Jan-97,657.64,11.56,1.76,-0.0696886,20.35,0
31-Jan-97,640.15,11.2,1.8,-0.0538936,20.16,0
3-Feb-97,631.47,11.05,1.81,-0.0350135,20.0,0
4-Feb-97,633.49,11.01,1.83,-0.0395586,20.15,0
5-Feb-97,635.12,11.12,1.82,-0.0468258,20.24,0
6-Feb-97,641.0,11.21,1.8,-0.0629329,20.18,0
7-Feb-97,641.03,11.22,1.79,-0.0677191,20.08,0
10-Feb-97,644.0,11.25,1.72,-0.0715683,19.35,0
11-Feb-97,654.5,11.48,1.8,-0.0736593,20.66,0
12-Feb-97,652.89,11.45,1.79,-0.049748,20.5,0
13-Feb-97,654.65,11.49,1.8,-0.0614985,20.68,0
14-Feb-97,657.73,11.52,1.79,-0.0674897,20.62,0
17-Feb-97,666.23,11.56,1.56,-0.0708764,18.03,0
18-Feb-97,657.51,11.54,1.81,-0.0612766,20.89,0
19-Feb-97,655.98,11.51,1.82,-0.0421354,20.95,0
20-Feb-97,651.32,11.44,1.82,-0.0332402,20.82,0
21-Feb-97,642.51,11.26,1.84,0.00787536,20.72,0
24-Feb-97,630.01,11.03,1.85,0.04420565,20.41,0
25-Feb-97,628.78,11.01,1.87,0.08980884,20.59,0
26-Feb-97,629.83,11.04,1.88,0.05048981,20.76,0
27-Feb-97,640.14,11.24,1.88,0.06026807,21.13,0
28-Feb-97,673.2,11.88,1.79,-0.0004605,21.27,0
1-Mar-97,711.83,12.03,1.37,-0.0566146,16.48,0
3-Mar-97,721.55,12.67,1.67,-0.0478553,21.16,0
4-Mar-97,730.01,12.82,1.67,-0.0628074,21.41,0
5-Mar-97,730.3,12.84,1.67,-0.0742572,21.44,0
6-Mar-97,720.28,12.65,1.69,-0.0698756,21.38,0
10-Mar-97,702.21,12.35,1.72,-0.0270432,21.24,0
11-Mar-97,691.24,12.19,1.76,-0.0112262,21.45,0
12-Mar-97,698.75,12.3,1.75,-0.009746,21.53,0
13-Mar-97,697.4,12.27,1.75,-0.0069257,21.47,0
14-Mar-97,693.5,12.19,1.76,0.00454218,21.45,0
17-Mar-97,700.2,12.27,1.75,0.03161954,21.47,0
18-Mar-97,699.66,12.25,1.79,0.02765629,21.93,0
19-Mar-97,684.49,12.08,1.81,0.06114041,21.86,0
20-Mar-97,689.03,12.16,1.82,0.03747297,22.13,0
21-Mar-97,687.67,12.18,1.83,0.04423633,22.29,0
25-Mar-97,694.06,12.89,1.82,0.03542921,23.46,0
26-Mar-97,690.33,12.22,1.83,0.03651877,22.36,0
27-Mar-97,691.13,12.23,1.83,0.05995978,22.38,0
28-Mar-97,681.43,12.07,1.85,0.07883422,22.33,0
31-Mar-97,631.42,11.18,1.95,0.17886668,21.8,0
1-Apr-97,640.62,11.35,1.98,0.19414005,22.47,0
2-Apr-97,660.17,11.72,1.93,0.17162246,22.62,0
3-Apr-97,665.16,11.79,1.92,0.16546395,22.64,0
4-Apr-97,661.96,11.73,1.93,0.17531271,22.64,0
7-Apr-97,653.2,11.62,1.95,0.1723515,22.66,0
9-Apr-97,674.66,11.85,1.92,0.17611834,22.75,0
10-Apr-97,662.99,11.73,1.93,0.17755924,22.64,0
11-Apr-97,667.43,11.79,1.92,0.18081297,22.64,0
12-Apr-97,662.2,11.67,1.96,0.20599517,22.87,0
15-Apr-97,667.76,11.71,1.98,0.22142686,23.19,0
17-Apr-97,679.6,11.84,1.97,0.16712772,23.32,0
21-Apr-97,690.95,12.11,1.94,0.12157175,23.49,0
22-Apr-97,694.41,12.11,1.94,0.09704641,23.49,0
23-Apr-97,695.86,12.08,1.93,0.10263559,23.31,0
24-Apr-97,694.35,12.01,1.94,0.07559588,23.3,0
25-Apr-97,696.14,12.21,1.93,0.0855575,23.57,0
28-Apr-97,697.05,12.09,1.92,0.12363532,23.21,0
29-Apr-97,691.68,12.05,1.92,0.13746241,23.14,0
30-Apr-97,700.18,12.15,1.91,0.10011711,23.21,0
2-May-97,694.65,12.01,1.94,0.09557331,23.3,0
5-May-97,690.59,11.9,1.92,0.08266844,22.85,0
6-May-97,690.4,12.01,1.93,0.03623986,23.18,0
7-May-97,690.49,11.97,1.94,0.07010963,23.22,0
9-May-97,694.97,12.01,1.94,0.05072161,23.3,0
12-May-97,694.55,12.04,1.92,0.07386077,23.12,0
13-May-97,689.78,11.98,1.93,0.08994172,23.12,0
14-May-97,695.97,12.11,1.92,0.09802147,23.25,0
15-May-97,694.56,12.14,1.92,0.07944598,23.31,0
16-May-97,693.82,12.04,1.92,0.0775129,23.12,0
19-May-97,696.93,12.21,1.93,0.08151464,23.57,0
20-May-97,693.78,12.19,1.76,0.08097668,21.45,0
21-May-97,689.26,12.3,1.92,0.0722514,23.62,0
22-May-97,687.86,12.11,1.89,0.0615823,22.89,0
23-May-97,683.15,12.04,1.9,0.0595916,22.88,0
26-May-97,682.0,11.99,1.9,0.06153959,22.78,0
27-May-97,678.94,11.93,1.92,0.03842755,22.91,0
28-May-97,677.77,11.91,1.94,0.03937914,23.11,0
29-May-97,682.22,11.99,1.94,0.0196271,23.26,0
30-May-97,686.31,12.11,1.89,-0.0312104,22.89,0
2-June-97,694.83,12.04,1.92,-0.0587626,23.12,0
3-June-97,696.75,12.71,1.89,-0.046315,24.02,0
4-June-97,700.86,12.78,1.88,-0.0938419,24.03,0
5-June-97,702.1,12.35,1.72,-0.0891326,21.24,0
6-June-97,696.3,12.65,1.89,-0.0775815,23.91,0
9-June-97,696.74,12.66,1.87,-0.1284267,23.67,0
10-June-97,700.9,12.74,1.88,-0.1393779,23.95,0
11-June-97,711.92,12.94,1.86,-0.0977357,24.07,0
12-June-97,721.62,13.19,1.84,-0.1334913,24.27,1
13-June-97,729.02,13.27,1.84,-0.179707,24.42,1
16-June-97,728.78,13.31,1.83,-0.1974807,24.36,1
17-June-97,736.78,13.55,1.83,-0.2152746,24.8,1
18-June-97,737.33,13.57,1.81,-0.185141,24.56,0
19-Jun-97,737.68,13.57,1.81,-0.170372,24.56,1
20-Jun-97,737.87,13.58,1.8,-0.1766029,24.44,0
23-Jun-97,740.01,13.67,1.79,-0.1471737,24.47,0
24-Jun-97,743.0,14.02,1.78,-0.1596231,24.96,1
25-Jun-97,740.3,13.98,1.78,-0.1671349,24.88,1
26-Jun-97,741.84,14.01,1.78,-0.1793648,24.94,1
27-Jun-97,741.32,14.0,1.79,-0.202706,25.06,1
30-Jun-97,763.34,14.4,1.74,-0.2032777,25.06,1
1-Jul-97,768.4,14.48,1.74,-0.2001432,25.2,1
2-Jul-97,774.26,14.6,1.73,-0.1960969,25.26,1
3-Jul-97,771.81,14.55,1.74,-0.1797334,25.32,0
4-Jul-97,771.89,14.55,1.74,-0.1669279,25.32,1
7-Jul-97,773.65,14.59,1.71,-0.1795386,24.95,0
8-Jul-97,778.39,14.67,1.7,-0.1750151,24.94,1
9-Jul-97,797.16,15.65,1.65,-0.1921195,25.82,0
10-Jul-97,796.5,15.65,1.63,-0.1680352,25.51,1
11-Jul-97,788.66,15.72,1.62,-0.1638856,25.47,1
14-Jul-97,774.88,15.46,1.63,-0.1651998,25.2,1
15-Jul-97,774.37,15.45,1.63,-0.1718687,25.18,1
16-Jul-97,770.0,15.38,1.63,-0.1698442,25.07,1
17-Jul-97,770.64,15.4,1.64,-0.1966028,25.26,1
18-Jul-97,758.54,15.16,1.66,-0.1954017,25.17,1
21-Jul-97,764.46,15.26,1.66,-0.2161264,25.33,1
22-Jul-97,772.77,15.42,1.64,-0.2057404,25.29,1
23-Jul-97,784.6,15.67,1.62,-0.2068443,25.39,1
24-Jul-97,781.78,15.63,1.62,-0.2038169,25.32,1
25-Jul-97,775.89,15.48,1.63,-0.1987266,25.23,1
28-Jul-97,778.63,15.54,1.61,-0.2215301,25.02,1
29-Jul-97,785.15,15.71,1.61,-0.2286569,25.29,1
30-Jul-97,789.61,15.78,1.6,-0.2257444,25.25,1
31-Jul-97,798.81,16.0,1.59,-0.2392434,25.44,1
1-Aug-97,806.14,16.14,1.58,-0.2474508,25.5,1
4-Aug-97,829.75,16.6,1.55,-0.2761555,25.73,1
5-Aug-97,843.28,16.88,1.54,-0.2971255,26.0,1
6-Aug-97,838.06,16.77,1.48,-0.2991552,24.82,1
7-Aug-97,825.25,16.5,1.57,-0.2817086,25.91,1
8-Aug-97,815.24,16.29,1.59,-0.2754772,25.9,1
11-Aug-97,827.6,16.55,1.57,-0.2943572,25.98,1
12-Aug-97,819.89,16.47,1.6,-0.3011014,26.35,1
13-Aug-97,810.61,16.28,1.62,-0.2857108,26.37,1
14-Aug-97,800.74,16.1,1.63,-0.2556635,26.24,1
19-Aug-97,780.31,15.68,1.63,-0.2452231,25.56,1
20-Aug-97,789.91,15.88,1.63,-0.2510286,25.88,1
21-Aug-97,777.06,15.7,1.64,-0.2277173,25.75,1
22-Aug-97,759.58,15.37,1.66,-0.2083125,25.51,1
26-Aug-97,768.02,15.53,1.65,-0.2351371,25.62,1
27-Aug-97,767.97,15.53,1.65,-0.2323528,25.62,1
28-Aug-97,744.25,15.07,1.68,-0.227652,25.32,1
29-Aug-97,727.51,14.71,1.73,-0.2017292,25.45,1
1-Sep-97,736.37,12.79,1.9,-0.2078439,24.3,1
2-Sep-97,737.18,12.8,1.9,-0.1987439,24.32,1
3-Sep-97,739.94,12.85,1.89,-0.184988,24.29,1
4-Sep-97,745.44,12.95,1.88,-0.1832877,24.35,1
5-Sep-97,748.43,13.0,1.87,-0.1826223,24.31,1
8-Sep-97,760.44,13.21,1.84,-0.1959918,24.31,1
9-Sep-97,753.19,13.08,1.86,-0.1968693,24.33,1
10-Sep-97,754.17,13.1,1.86,-0.1815638,24.37,1
11-Sep-97,748.66,13.0,1.87,-0.1733497,24.31,1
12-Sep-97,743.71,12.92,1.88,-0.1699587,24.29,1
15-Sep-97,746.24,12.96,1.87,-0.1744479,24.24,1
16-Sep-97,744.06,12.92,1.88,-0.1763971,24.29,1
17-Sep-97,730.63,12.69,1.91,-0.1621751,24.24,0
18-Sep-97,723.37,12.56,1.93,-0.1534484,24.24,0
19-Sep-97,712.59,12.38,1.96,-0.1267349,24.26,0
22-Sep-97,705.49,12.25,1.98,-0.0992218,24.26,0
23-Sep-97,711.8,12.36,1.97,-0.1064344,24.35,0
24-Sep-97,712.24,12.5,1.94,-0.108952,24.25,0
25-Sep-97,719.75,12.37,1.96,-0.1355749,24.25,0
26-Sep-97,724.93,12.59,1.93,-0.1406894,24.3,1
29-Sep-97,725.85,12.61,1.93,-0.1980161,24.34,1
30-Sep-97,721.1,12.52,1.94,-0.1878242,24.29,0
1-Oct-97,721.51,12.53,1.94,-0.1618134,24.31,1
3-Oct-97,711.79,12.36,1.97,-0.174869,24.35,1
6-Oct-97,713.26,12.39,1.96,-0.1730365,24.28,1
7-Oct-97,720.24,12.51,1.94,-0.1952266,24.27,1
8-Oct-97,723.22,12.56,1.93,-0.2154669,24.24,1
9-Oct-97,730.35,12.69,1.92,-0.2039022,24.36,1
10-Oct-97,737.58,12.81,1.9,-0.2161528,24.34,1
13-Oct-97,740.47,12.86,1.89,-0.2189285,24.31,1
14-Oct-97,731.69,12.71,1.91,-0.2171685,24.28,1
15-Oct-97,734.93,12.77,1.9,-0.2411794,24.26,1
16-Oct-97,742.24,12.89,1.88,-0.2431424,24.23,1
17-Oct-97,747.55,12.99,1.87,-0.246124,24.29,1
20-Oct-97,758.19,13.17,1.84,-0.2271858,24.23,1
21-Oct-97,751.2,13.05,1.86,-0.2224707,24.27,1
22-Oct-97,746.2,12.96,1.87,-0.2272849,24.24,1
23-Oct-97,734.8,12.77,1.9,-0.2147659,24.26,1
24-Oct-97,723.99,12.58,1.93,-0.2118676,24.28,1
27-Oct-97,721.16,12.54,1.94,-0.2107299,24.33,1
30-Oct-97,705.06,12.26,1.98,-0.1969903,24.27,1
03-Nov-97,700.8,12.18,1.99,-0.1952055,24.24,1
4-Nov-97,700.77,12.18,1.99,-0.1882643,24.24,1
5-Nov-97,695.95,12.1,2.01,-0.1750269,24.32,0
6-Nov-97,692.81,12.04,2.02,-0.1516144,24.32,0
7-Nov-97,688.95,11.98,2.03,-0.1419842,24.32,0
10-Nov-97,684.42,11.9,2.04,-0.1384968,24.28,0
11-Nov-97,683.5,11.88,2.05,-0.1331529,24.35,0
12-Nov-97,670.62,11.66,2.08,-0.1223942,24.25,0
13-Nov-97,655.6,11.4,2.13,-0.1117602,24.28,0
14-Nov-97,655.43,11.39,2.13,-0.1051676,24.26,0
17-Nov-97,657.37,11.43,2.13,-0.0916227,24.35,0
18-Nov-97,648.32,11.27,2.16,-0.0874568,24.34,0
19-Nov-97,639.5,11.12,2.19,-0.0811102,24.35,0
20-Nov-97,641.75,11.16,2.18,-0.0844721,24.33,0
21-Nov-97,650.55,11.31,2.15,-0.1082622,24.32,0
24-Nov-97,633.4,11.02,2.21,-0.0893274,24.35,0
25-Nov-97,644.23,11.2,2.17,-0.1221148,24.3,0
26-Nov-97,654.32,11.38,2.14,-0.1472521,24.35,0
27-Nov-97,668.8,11.63,2.09,-0.167195,24.31,0
28-Nov-97,656.63,11.42,2.13,-0.1442669,24.32,0
01-Dec-97,657.48,11.55,2.1,-0.1471223,24.26,0
2-Dec-97,654.99,11.51,2.11,-0.1387349,24.29,0
3-Dec-97,656.15,11.53,2.11,-0.1432142,24.33,0
4-Dec-97,649.08,11.41,2.13,-0.1253312,24.3,0
5-Dec-97,639.22,11.23,2.16,-0.0950846,24.26,0
8-Dec-97,637.73,11.21,2.17,-0.0877174,24.33,0
9-Dec-97,627.11,11.02,2.21,-0.0694296,24.35,0
10-Dec-97,620.9,10.91,2.23,-0.0556128,24.33,0
11-Dec-97,615.84,10.82,2.25,-0.0419752,24.35,0
12-Dec-97,615.29,10.81,2.25,-0.0482049,24.32,0
15-Dec-97,620.73,10.91,2.23,-0.074799,24.33,0
16-Dec-97,629.12,11.06,2.2,-0.0804934,24.33,0
17-Dec-97,639.4,11.24,2.16,-0.1152799,24.28,0
18-Dec-97,637.83,11.21,2.17,-0.1075522,24.33,0
19-Dec-97,646.63,11.36,2.14,-0.0946136,24.31,0
22-Dec-97,658.94,11.39,2.2,-0.1147601,25.06,0
23-Dec-97,662.23,11.44,2.19,-0.1161681,25.05,0
24-Dec-97,658.32,11.38,2.2,-0.1092022,25.04,0
26-Dec-97,662.22,11.44,2.19,-0.0928996,25.05,0
29-Dec-97,673.96,11.65,2.15,-0.1115496,25.05,0
30-Dec-97,665.12,11.49,2.18,-0.0702881,25.05,0
31-Dec-97,667.41,11.53,2.17,-0.0874275,25.02,0
1-Jan-98,676.38,11.68,2.14,-0.0923002,25.0,0
2-Jan-98,682.23,11.78,2.13,-0.0909371,25.09,0
5-Jan-98,690.53,11.88,2.1,-0.0917122,24.95,0
6-Jan-98,685.44,11.79,2.12,-0.063565,24.99,0
7-Jan-98,680.56,11.7,2.13,-0.0377189,24.92,0
8-Jan-98,664.9,11.44,2.18,0.01350579,24.94,0
9-Jan-98,648.5,11.15,2.24,0.04585968,24.98,0
12-Jan-98,628.52,10.81,2.31,0.05769108,24.97,0
13-Jan-98,634.07,10.91,2.29,0.05308562,24.98,0
14-Jan-98,631.05,10.85,2.3,0.05330798,24.96,0
15-Jan-98,626.26,11.89,2.29,0.04009517,27.23,0
16-Jan-98,628.93,11.94,2.28,0.04281876,27.22,0
19-Jan-98,641.65,12.18,2.24,0.00115328,27.28,0
20-Jan-98,636.28,12.08,2.25,0.05425284,27.18,0
21-Jan-98,630.88,11.98,2.27,0.057079,27.19,0
22-Jan-98,623.66,11.84,2.3,0.06474682,27.23,0
